# x y
# Function f(x) = exp( 40/(10 + x)) * sin(x)
# Refering points: 
# Trigonometric, deg=3, sect=5 

-10.00000000 29.70254500
-9.92875000 28.46426772
-9.85750000 26.50632182
-9.78625000 23.87272161
-9.71500000 20.63587046
-9.64375000 16.89288625
-9.57250001 12.76058329
-9.50125001 8.36941368
-9.43000001 3.85673341
-9.35875001 -0.64020324
-9.28750001 -4.99110381
-9.21625001 -9.07894810
-9.14500001 -12.80538256
-9.07375001 -16.09489333
-9.00250001 -18.89753158
-8.93125001 -21.19005821
-8.86000001 -22.97547500
-8.78875002 -24.28101126
-8.71750002 -25.15473073
-8.64625002 -25.66100819
-8.57500002 -25.87519280
-8.50375002 -25.87782150
-8.43250002 -25.74876822
-8.36125002 -25.56171204
-8.29000002 -25.37927944
-8.21875002 -25.24916522
-8.14750002 -25.20146704
-8.07625002 -25.24738331
-8.00500003 -25.37933098
-7.93375003 -25.57244301
-7.86250003 -25.78731269
-7.79125003 -25.97376879
-7.72000003 -26.07539746
-7.64875003 -26.03447873
-7.57750003 -25.79697974
-7.50625003 -25.31724560
-7.43500003 -24.56205188
-7.36375003 -23.51372884
-7.29250003 -22.17213244
-7.22125003 -20.55531842
-7.15000004 -18.69886577
-7.07875004 -16.65389007
-7.00750004 -14.48387893
-6.93625004 -12.26056407
-6.86500004 -10.05911345
-6.79375004 -7.95297596
-6.72250004 -6.00873840
-6.65125004 -4.28135748
-6.58000004 -2.81010756
-6.50875004 -1.61554053
-6.43750004 -0.69768836
-6.36625005 -0.03565803
-6.29500005 0.41132377
-6.22375005 1.25562156
-6.15250005 2.93482330
-6.08125005 4.47748738
-6.01000005 5.86125779
-5.93875005 7.07320656
-5.86750005 8.10979217
-5.79625005 8.97625895
-5.72500005 9.68553077
-5.65375005 10.25668355
-5.58250006 10.71310614
-5.51125006 11.08047739
-5.44000006 11.38469630
-5.36875006 11.64990285
-5.29750006 11.89671842
-5.22625006 12.14081790
-5.15500006 12.39192162
-5.08375006 12.65326544
-5.01250006 12.92157448
-4.94125006 13.18753136
-4.87000006 13.43669628
-4.79875007 13.65080603
-4.72750007 13.80935360
-4.65625007 13.89133209
-4.58500007 13.87701566
-4.51375007 13.74964902
-4.44250007 13.49692386
-4.37125007 13.11213568
-4.30000007 12.59493731
-4.22875007 11.95163336
-4.15750007 11.19499206
-4.08625007 10.34358424
-4.01500008 9.42069263
-3.94375008 8.45286453
-3.87250008 7.46820646
-3.80125008 6.49453791
-3.73000008 5.55753247
-3.65875008 4.67897657
-3.58750008 3.87526978
-3.51625008 3.15627544
-3.44500008 2.52460808
-3.37375008 1.97541535
-3.30250008 1.49667993
-3.23125008 1.07003182
-3.16000009 0.67202713
-3.08875009 0.27581760
-3.01750009 -0.14689218
-2.94625009 -0.62372389
-2.87500009 -1.17947749
-2.80375009 -1.83409715
-2.73250009 -2.60088697
-2.66125009 -3.48509831
-2.59000009 -4.48298878
-2.51875009 -5.58142432
-2.44750009 -6.23729660
-2.37625010 -6.67947067
-2.30500010 -7.08005033
-2.23375010 -7.43961952
-2.16250010 -7.75871565
-2.09125010 -8.03767596
-2.02000010 -8.27653094
-1.94875010 -8.47495052
-1.87750010 -8.63224456
-1.80625010 -8.74741513
-1.73500010 -8.81925433
-1.66375010 -8.84647823
-1.59250011 -8.82788473
-1.52125011 -8.76252177
-1.45000011 -8.64985156
-1.37875011 -8.48989677
-1.30750011 -8.28335628
-1.23625011 -8.03168020
-1.16500011 -7.73709687
-1.09375011 -7.40258837
-1.02250011 -7.03181452
-0.95125011 -6.62898974
-0.88000011 -6.19872014
-0.80875012 -5.74581175
-0.73750012 -5.27506305
-0.66625012 -4.79105623
-0.59500012 -4.29796232
-0.52375012 -3.79937463
-0.45250012 -3.29818314
-0.38125012 -2.79650039
-0.31000012 -2.29564540
-0.23875012 -1.79618908
-0.16750012 -1.29805976
-0.09625012 -0.80070365
-0.02500013 -0.30329095
0.04624987 0.19504489
0.11749987 0.69495029
0.18874987 1.19659375
0.25999987 1.69942502
0.33124987 2.20196819
0.40249987 2.70166425
0.47374987 3.19477606
0.54499987 3.67636483
0.61624987 4.14034358
0.68749987 4.57960775
0.75874986 4.98623900
0.82999986 5.35177340
0.90124986 5.66752107
0.97249986 5.92492122
1.04374986 6.11591377
1.11499986 6.23330772
1.18624986 6.27112597
1.25749986 6.25614851
1.32874986 6.44749684
1.39999986 6.59540577
1.47124986 6.69230446
1.54249986 6.73225343
1.61374985 6.71142325
1.68499985 6.62842707
1.75624985 6.48448271
1.82749985 6.28339175
1.89874985 6.03133557
1.96999985 5.73650145
2.04124985 5.40856330
2.11249985 5.05805217
2.18374985 4.69565946
2.25499985 4.33152088
2.32624985 3.97453106
2.39749984 3.63173720
2.46874984 3.30785530
2.53999984 3.00494482
2.61124984 2.72226730
2.68249984 2.45634249
2.75374984 2.20120215
2.82499984 1.94882896
2.89624984 1.68975466
2.96749984 1.41378129
3.03874984 1.11077992
3.10999984 0.77151593
3.18124983 0.38844683
3.25249983 -0.04356012
3.32374983 -0.52663944
3.39499983 -1.05950906
3.46624983 -1.63725318
3.53749983 -2.25132499
3.60874983 -2.88977438
3.67999983 -3.53769143
3.75124983 -4.17784329
3.82249983 -4.79146923
3.89374983 -5.35918895
3.96499982 -5.86197131
4.03624982 -6.28210692
4.10749982 -6.60412697
4.17874982 -6.81561402
4.24999982 -6.90785644

# Trigonometric, deg=4, sect=5 

-10.00000000 29.70254499
-9.92875000 28.83074967
-9.85750000 27.15628513
-9.78625000 24.71332992
-9.71500000 21.57187056
-9.64375000 17.83357086
-9.57250001 13.62585341
-9.50125001 9.09457847
-9.43000001 4.39579092
-9.35875001 -0.31293971
-9.28750001 -4.88104177
-9.21625001 -9.17279892
-9.14500001 -13.07406593
-9.07375001 -16.49744831
-9.00250001 -19.38565828
-8.93125001 -21.71288425
-8.86000001 -23.48414451
-8.78875002 -24.73272953
-8.71750002 -25.51596158
-8.64625002 -25.90960713
-8.57500002 -26.00136019
-8.50375002 -25.88386680
-8.43250002 -25.64778081
-8.36125002 -25.37532612
-8.29000002 -25.13479386
-8.21875002 -24.97632719
-8.14750002 -24.92924730
-8.07625002 -25.00105977
-8.00500003 -25.17815756
-7.93375003 -25.42811584
-7.86250003 -25.70336201
-7.79125003 -25.94590962
-7.72000003 -26.09277455
-7.64875003 -26.08164968
-7.57750003 -25.85640348
-7.50625003 -25.37198897
-7.43500003 -24.59839991
-7.36375003 -23.52338792
-7.29250003 -22.15375051
-7.22125003 -20.51510964
-7.15000004 -18.65021480
-7.07875004 -16.61591494
-7.00750004 -14.47904344
-6.93625004 -12.31153994
-6.86500004 -10.18518943
-6.79375004 -8.16638569
-6.72250004 -6.31132349
-6.65125004 -4.66199022
-6.58000004 -3.24326701
-6.50875004 -2.06136501
-6.43750004 -1.10372145
-6.36625005 -0.34036953
-6.29500005 0.27331611
-6.22375005 0.92406813
-6.15250005 1.77835996
-6.08125005 2.65015206
-6.01000005 3.56018374
-5.93875005 4.52121414
-5.86750005 5.53703976
-5.79625005 6.60224749
-5.72500005 7.70270177
-5.65375005 8.81671125
-5.58250006 9.91677148
-5.51125006 10.97174018
-5.44000006 11.94927175
-5.36875006 12.81832182
-5.29750006 13.55152982
-5.22625006 14.12729969
-5.15500006 14.53142351
-5.08375006 14.75812883
-5.01250006 14.81047526
-4.94125006 14.70007522
-4.87000006 14.44616519
-4.79875007 14.07410273
-4.72750007 13.61340762
-4.65625007 13.09549956
-4.58500007 12.55130766
-4.51375007 12.00893652
-4.44250007 11.49156923
-4.37125007 11.01577010
-4.30000007 10.59031992
-4.22875007 10.21567635
-4.15750007 9.88410509
-4.08625007 9.58047674
-4.01500008 9.28367327
-3.94375008 8.96850142
-3.87250008 8.60797025
-3.80125008 8.17576099
-3.73000008 7.64870008
-3.65875008 7.00904314
-3.58750008 6.24638885
-3.51625008 5.35906587
-3.44500008 4.35487275
-3.37375008 3.25109640
-3.30250008 2.07378656
-3.23125008 0.85631847
-3.16000009 -0.36267102
-3.08875009 -1.54184119
-3.01750009 -2.64002640
-2.94625009 -3.61923691
-2.87500009 -4.44756779
-2.80375009 -5.10180370
-2.73250009 -5.56952328
-2.66125009 -5.85053724
-2.59000009 -5.95753682
-2.51875009 -5.91588104
-2.44750009 -6.11767183
-2.37625010 -6.41667347
-2.30500010 -6.70526558
-2.23375010 -6.99120097
-2.16250010 -7.27882892
-2.09125010 -7.56881593
-2.02000010 -7.85816962
-1.94875010 -8.14055582
-1.87750010 -8.40687756
-1.80625010 -8.64606631
-1.73500010 -8.84602097
-1.66375010 -8.99462062
-1.59250011 -9.08073253
-1.52125011 -9.09513870
-1.45000011 -9.03131111
-1.37875011 -8.88597827
-1.30750011 -8.65944182
-1.23625011 -8.35562108
-1.16500011 -7.98182428
-1.09375011 -7.54826571
-1.02250011 -7.06736697
-0.95125011 -6.55289701
-0.88000011 -6.01901712
-0.80875012 -5.47930460
-0.73750012 -4.94582994
-0.66625012 -4.42835841
-0.59500012 -3.93373769
-0.52375012 -3.46551898
-0.45250012 -3.02384153
-0.38125012 -2.60559054
-0.31000012 -2.20481788
-0.23875012 -1.81339450
-0.16750012 -1.42184616
-0.09625012 -1.02030890
-0.02500013 -0.59953146
0.04624987 -0.15184698
0.11749987 0.32796261
0.18874987 0.84197886
0.25999987 1.38869349
0.33124987 1.96283043
0.40249987 2.55546446
0.47374987 3.15443630
0.54499987 3.74504168
0.61624987 4.31095153
0.68749987 4.83530236
0.75874986 5.30188197
0.82999986 5.69632688
0.90124986 6.00724505
0.97249986 6.22718038
1.04374986 6.35334472
1.11499986 6.38805772
1.18624986 6.33885364
1.25749986 6.24390156
1.32874986 6.32170141
1.39999986 6.36769919
1.47124986 6.38281102
1.54249986 6.36792617
1.61374985 6.32385475
1.68499985 6.25129511
1.75624985 6.15082308
1.82749985 6.02290391
1.89874985 5.86792543
1.96999985 5.68624943
2.04124985 5.47827655
2.11249985 5.24451865
2.18374985 4.98567205
2.25499985 4.70268463
2.32624985 4.39680993
2.39749984 4.06964249
2.46874984 3.72312966
2.53999984 3.35955698
2.61124984 2.98150616
2.68249984 2.59178673
2.75374984 2.19334466
2.82499984 1.78915304
2.89624984 1.38209159
2.96749984 0.97482308
3.03874984 0.56967505
3.10999984 0.16853572
3.18124983 -0.22722798
3.25249983 -0.61682322
3.32374983 -1.00004976
3.39499983 -1.37728082
3.46624983 -1.74940575
3.53749983 -2.11773605
3.60874983 -2.48387920
3.67999983 -2.84958669
3.75124983 -3.21658465
3.82249983 -3.58639711
3.89374983 -3.96017238
3.96499982 -4.33852332
4.03624982 -4.72139194
4.10749982 -5.10794705
4.17874982 -5.49652243
4.24999982 -5.88460018

# Trigonometric, deg=5, sect=5 

-10.00000000 29.70254498
-9.92875000 29.69775148
-9.85750000 28.65445119
-9.78625000 26.60810251
-9.71500000 23.64161298
-9.64375000 19.87994294
-9.57250001 15.48232133
-9.50125001 10.63259580
-9.43000001 5.52835418
-9.35875001 0.36952579
-9.28750001 -4.65280595
-9.21625001 -9.36667457
-9.14500001 -13.62795357
-9.07375001 -17.32701507
-9.00250001 -20.39295578
-8.93125001 -22.79519274
-8.86000001 -24.54241259
-8.78875002 -25.67903680
-8.71750002 -26.27952950
-8.64625002 -26.44101292
-8.57500002 -26.27475844
-8.50375002 -25.89718240
-8.43250002 -25.42099208
-8.36125002 -24.94709686
-8.29000002 -24.55782732
-8.21875002 -24.31189538
-8.14750002 -24.24139059
-8.07625002 -24.35095212
-8.00500003 -24.61909357
-7.93375003 -25.00150143
-7.86250003 -25.43598761
-7.79125003 -25.84866361
-7.72000003 -26.16082472
-7.64875003 -26.29599371
-7.57750003 -26.18657561
-7.50625003 -25.77961893
-7.43500003 -25.04125891
-7.36375003 -23.95952887
-7.29250003 -22.54535813
-7.22125003 -20.83171854
-7.15000004 -18.87102533
-7.07875004 -16.73103131
-7.00750004 -14.48956654
-6.93625004 -12.22855937
-6.86500004 -10.02782407
-6.79375004 -7.95911161
-6.72250004 -6.08089242
-6.65125004 -4.43427667
-6.58000004 -3.04038320
-6.50875004 -1.89935062
-6.43750004 -0.99105242
-6.36625005 -0.27744248
-6.29500005 0.29367140
-6.22375005 1.17432018
-6.15250005 2.66677685
-6.08125005 4.07703068
-6.01000005 5.38433472
-5.93875005 6.57282758
-5.86750005 7.63243223
-5.79625005 8.55929819
-5.72500005 9.35575918
-5.65375005 10.02981736
-5.58250006 10.59420167
-5.51125006 11.06508163
-5.44000006 11.46054349
-5.36875006 11.79895394
-5.29750006 12.09734406
-5.22625006 12.36994347
-5.15500006 12.62698195
-5.08375006 12.87385348
-5.01250006 13.11070842
-4.94125006 13.33250489
-4.87000006 13.52951360
-4.79875007 13.68823404
-4.72750007 13.79264666
-4.65625007 13.82569908
-4.58500007 13.77090466
-4.51375007 13.61392286
-4.44250007 13.34399128
-4.37125007 12.95509050
-4.30000007 12.44674350
-4.22875007 11.82437976
-4.15750007 11.09922864
-4.08625007 10.28774362
-4.01500008 9.41059698
-3.94375008 8.49131889
-3.87250008 7.55468465
-3.80125008 6.62497530
-3.73000008 5.72424874
-3.65875008 4.87076025
-3.58750008 4.07766165
-3.51625008 3.35208883
-3.44500008 2.69471878
-3.37375008 2.09984180
-3.30250008 1.55595507
-3.23125008 1.04684278
-3.16000009 0.55306911
-3.08875009 0.05377610
-3.01750009 -0.47134809
-2.94625009 -1.04008194
-2.87500009 -1.66582170
-2.80375009 -2.35602181
-2.73250009 -3.11105839
-2.66125009 -3.92362099
-2.59000009 -4.77870134
-2.51875009 -5.65420501
-2.44750009 -6.40943354
-2.37625010 -7.06724277
-2.30500010 -7.64607870
-2.23375010 -8.13167049
-2.16250010 -8.51445871
-2.09125010 -8.79019028
-2.02000010 -8.96009137
-1.94875010 -9.03061240
-1.87750010 -9.01277278
-1.80625010 -8.92116402
-1.73500010 -8.77269542
-1.66375010 -8.58518617
-1.59250011 -8.37591784
-1.52125011 -8.16026367
-1.45000011 -7.95050324
-1.37875011 -7.75491593
-1.30750011 -7.57722318
-1.23625011 -7.41642174
-1.16500011 -7.26701841
-1.09375011 -7.11964482
-1.02250011 -6.96200070
-0.95125011 -6.78004745
-0.88000011 -6.55935452
-0.80875012 -6.28648842
-0.73750012 -5.95033070
-0.66625012 -5.54321691
-0.59500012 -5.06180214
-0.52375012 -4.50758051
-0.45250012 -3.88701299
-0.38125012 -3.21124926
-0.31000012 -2.49546139
-0.23875012 -1.75783856
-0.16750012 -1.01831947
-0.09625012 -0.29716097
-0.02500013 0.38654425
0.04624987 1.01628261
0.11749987 1.57935241
0.18874987 2.06781244
0.25999987 2.47906522
0.33124987 2.81602113
0.40249987 3.08682204
0.47374987 3.30413700
0.54499987 3.48407695
0.61624987 3.64480606
0.68749987 3.80495291
0.75874986 3.98194296
0.82999986 4.19038275
0.90124986 4.44062562
0.97249986 4.73763846
1.04374986 5.08026861
1.11499986 5.46098279
1.18624986 5.86611554
1.25749986 6.21719500
1.32874986 6.04136041
1.39999986 5.84937924
1.47124986 5.66359263
1.54249986 5.50397013
1.61374985 5.38637990
1.68499985 5.32114499
1.75624985 5.31200817
1.82749985 5.35559965
1.89874985 5.44146579
1.96999985 5.55267566
2.04124985 5.66697861
2.11249985 5.75844372
2.18374985 5.79947315
2.25499985 5.76305075
2.32624985 5.62506490
2.39749984 5.36653458
2.46874984 4.97556937
2.53999984 4.44890827
2.61124984 3.79290814
2.68249984 3.02388840
2.75374984 2.16778173
2.82499984 1.25908850
2.89624984 0.33918170
2.96749984 -0.54594423
3.03874984 -1.34834585
3.10999984 -2.02105729
3.18124983 -2.52108215
3.25249983 -2.81225328
3.32374983 -2.86776728
3.39499983 -2.67221910
3.46624983 -2.22299187
3.53749983 -1.53089780
3.60874983 -0.62001404
3.67999983 0.47329023
3.75124983 1.70208621
3.82249983 3.01127755
3.89374983 4.34050870
3.96499982 5.62741139
4.03624982 6.81098827
4.10749982 7.83492367
4.17874982 8.65061539
4.24999982 9.21974050
